layer,bits,bit_setting,view,mode,rotation_path,rotation_seed,qjl_seed,storage_dtype,rotation_dim,learned_rotation_orthogonality_error,learned_rotation_determinant_error_max,effective_rotation_orthogonality_error,effective_rotation_determinant_error_max,block,learned_orthogonality_error,learned_determinant,learned_determinant_error,effective_orthogonality_error,effective_determinant,effective_determinant_error,effective_orthogonality_error_z,effective_determinant_error_z,is_outlier
0,2.0,2.0,spinor_plus_proxy,key_only_block_so8_triality_plus,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_spinor_plus_proxy.pt,70474,70528,bfloat16,256,0.003829479217529297,0.003942404826586587,0.003829479217529297,0.003942404826586587,18,0.0021102428436279297,0.9972521342397945,0.00274786576020547,0.0021102428436279297,0.9972521342397935,0.0027478657602064693,-1.4963201141578066,0.48773533174194006,False
0,2.0,2.0,spinor_plus_proxy,key_only_block_so8_triality_plus,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_spinor_plus_proxy.pt,70474,70528,bfloat16,256,0.003829479217529297,0.003942404826586587,0.003829479217529297,0.003942404826586587,19,0.002023458480834961,0.9996298636267307,0.00037013637326932525,0.002023458480834961,0.9996298636267312,0.00037013637326877014,-1.6210242217650341,-1.0789889387851668,False
0,2.0,2.0,spinor_plus_proxy,key_only_block_so8_triality_plus,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_spinor_plus_proxy.pt,70474,70528,bfloat16,256,0.003829479217529297,0.003942404826586587,0.003829479217529297,0.003942404826586587,20,0.002785921096801758,0.9994328552962953,0.0005671447037046695,0.002785921096801758,0.9994328552962953,0.0005671447037046695,-0.5254095620729641,-0.9491769700701438,False
0,2.0,2.0,spinor_plus_proxy,key_only_block_so8_triality_plus,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_spinor_plus_proxy.pt,70474,70528,bfloat16,256,0.003829479217529297,0.003942404826586587,0.003829479217529297,0.003942404826586587,21,0.001970052719116211,0.998886068166354,0.0011139318336460535,0.001970052719116211,0.9988860681663543,0.0011139318336457205,-1.6977652110617896,-0.5888901047957863,False
0,2.0,2.0,spinor_plus_proxy,key_only_block_so8_triality_plus,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_spinor_plus_proxy.pt,70474,70528,bfloat16,256,0.003829479217529297,0.003942404826586587,0.003829479217529297,0.003942404826586587,22,0.003718554973602295,0.9963989947661054,0.0036010052338946164,0.003718554973602295,0.9963989947661056,0.0036010052338943943,0.8147313525769595,1.0498827009566758,False
0,2.0,2.0,spinor_plus_proxy,key_only_block_so8_triality_plus,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_spinor_plus_proxy.pt,70474,70528,bfloat16,256,0.003829479217529297,0.003942404826586587,0.003829479217529297,0.003942404826586587,23,0.003712892532348633,1.0010281682377273,0.0010281682377273338,0.003712892532348633,1.0010281682377271,0.0010281682377271117,0.8065947521492901,-0.6454011224042356,False
0,2.0,2.0,spinor_plus_proxy,key_only_block_so8_triality_plus,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_spinor_plus_proxy.pt,70474,70528,bfloat16,256,0.003829479217529297,0.003942404826586587,0.003829479217529297,0.003942404826586587,24,0.00361764058470726,0.99996153628658,3.846371341997834e-05,0.00361764058470726,0.9999615362865797,3.846371342031141e-05,0.6697232150867386,-1.2975334076845948,False
0,2.0,2.0,spinor_plus_proxy,key_only_block_so8_triality_plus,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_spinor_plus_proxy.pt,70474,70528,bfloat16,256,0.003829479217529297,0.003942404826586587,0.003829479217529297,0.003942404826586587,25,0.002823367714881897,1.0017455583951251,0.0017455583951251352,0.002823367714881897,1.0017455583951254,0.0017455583951253573,-0.47160093871840314,-0.17270116873934774,False
0,2.0,2.0,spinor_plus_proxy,key_only_block_so8_triality_plus,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_spinor_plus_proxy.pt,70474,70528,bfloat16,256,0.003829479217529297,0.003942404826586587,0.003829479217529297,0.003942404826586587,26,0.0022780895233154297,0.9983053541816892,0.0016946458183108026,0.0022780895233154297,0.9983053541816896,0.0016946458183103585,-1.2551341477965754,-0.2062482873514727,False
0,2.0,2.0,spinor_plus_proxy,key_only_block_so8_triality_plus,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_spinor_plus_proxy.pt,70474,70528,bfloat16,256,0.003829479217529297,0.003942404826586587,0.003829479217529297,0.003942404826586587,27,0.002475295215845108,1.000233744842632,0.0002337448426319444,0.002475295215845108,1.0002337448426326,0.00023374484263261053,-0.971760978823198,-1.168859519733499,False
